"SampleID","Site","SeqBatch","StudyID","SampleType","Date","WOY","SiteLat","SiteLong","newDate","dayLength","DOY","DayRange","Window","DateWindowStart","DateWindowEnd"
"oro161889","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro161805","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro160505","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161494","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161817","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro163112","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro162353","FOX",5.1,"oro16","sample","6/23/16",26,43.137939,-71.912814,2016-06-23,15.3780421967653,175,"(168,178]",8,2016-06-16,2016-06-26
"oro160642","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161500","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro161491","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161488","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161888","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro161486","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161802","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro160648","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro163110","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161891","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro162359","FOX",5.1,"oro16","sample","6/23/16",26,43.137939,-71.912814,2016-06-23,15.3780421967653,175,"(168,178]",8,2016-06-16,2016-06-26
"oro160654","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro160636","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160653","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro160639","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160646","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161799","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro161498","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro160647","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161890","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro163109","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161492","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161807","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro160487","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160655","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161818","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro161484","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160501","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro160637","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161887","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro160484","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161814","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro161800","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro163115","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161489","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro163111","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro160503","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161507","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro161892","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro161819","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro161495","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161886","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro161812","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro160081","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro161798","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro163118","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161487","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161803","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro163108","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro162355","FOX",5.1,"oro16","sample","6/23/16",26,43.137939,-71.912814,2016-06-23,15.3780421967653,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161809","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro161815","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro161894","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro160494","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160073","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro160490","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160486","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161485","CNB",4.1,"oro16","sample","6/18/16",25,43.356204,-71.490022,2016-06-18,15.4021523428498,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161797","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro160082","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro163116","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161801","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro161804","CHI",4.1,"oro16","sample","6/17/16",25,43.25528,-71.37638,2016-06-17,15.3856464458123,169,"(168,178]",8,2016-06-16,2016-06-26
"oro161503","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro161893","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro161816","CHI",4.1,"oro16","sample","6/24/16",26,43.25528,-71.37638,2016-06-24,15.389658854091,176,"(168,178]",8,2016-06-16,2016-06-26
"oro160078","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro161496","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro160645","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160495","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160500","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro160489","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161499","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro160649","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro163117","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro160634","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro162360","FOX",5.1,"oro16","sample","6/23/16",26,43.137939,-71.912814,2016-06-23,15.3780421967653,175,"(168,178]",8,2016-06-16,2016-06-26
"oro160493","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160077","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro160507","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro160076","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro162357","FOX",5.1,"oro16","sample","6/23/16",26,43.137939,-71.912814,2016-06-23,15.3780421967653,175,"(168,178]",8,2016-06-16,2016-06-26
"oro163114","MTV",4.1,"oro16","sample","6/23/16",26,42.873336,-71.6843,2016-06-23,15.3456437482824,175,"(168,178]",8,2016-06-16,2016-06-26
"oro160080","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro160635","MAP",4.2,"oro16","sample","6/18/16",25,42.72248,-71.606722,2016-06-18,15.3245245140622,170,"(168,178]",8,2016-06-16,2016-06-26
"oro161504","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro160499","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161506","CNB",4.1,"oro16","sample","6/26/16",26,43.356204,-71.490022,2016-06-26,15.3929731490362,178,"(168,178]",8,2016-06-16,2016-06-26
"oro160491","BRN",4.2,"oro16","sample","6/18/16",25,42.731521,-71.605841,2016-06-18,15.325618062696,170,"(168,178]",8,2016-06-16,2016-06-26
"oro160497","BRN",4.2,"oro16","sample","6/25/16",26,42.731521,-71.605841,2016-06-25,15.3217059904312,177,"(168,178]",8,2016-06-16,2016-06-26
"oro160074","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro160657","MAP",4.2,"oro16","sample","6/25/16",26,42.72248,-71.606722,2016-06-25,15.3206139344194,177,"(168,178]",8,2016-06-16,2016-06-26
"oro161885","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro160083","HOP",4.2,"oro16","sample","6/19/16",25,43.155838,-71.727587,2016-06-19,15.3802453352466,171,"(168,178]",8,2016-06-16,2016-06-26
"oro162356","FOX",5.1,"oro16","sample","6/23/16",26,43.137939,-71.912814,2016-06-23,15.3780421967653,175,"(168,178]",8,2016-06-16,2016-06-26
"oro161884","HOL",4.1,"oro16","sample","6/22/16",26,43.7348,-71.59076,2016-06-22,15.454180784192,174,"(168,178]",8,2016-06-16,2016-06-26
"oro160508","BRN",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097,185,"(178,188]",9,2016-06-26,2016-07-06
"oro162137","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
"oro162140","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
"oro160659","MAP",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161829","CHI",4.1,"oro16","sample","7/1/16",27,43.25528,-71.37638,2016-07-01,15.3379819063017,183,"(178,188]",9,2016-06-26,2016-07-06
"oro162136","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
"oro160091","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro160093","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro161512","CNB",4.1,"oro16","sample","7/3/16",27,43.356204,-71.490022,2016-07-03,15.3254390065505,185,"(178,188]",9,2016-06-26,2016-07-06
"oro160092","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro161834","CHI",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346,188,"(178,188]",9,2016-06-26,2016-07-06
"oro162351","FOX",5.1,"oro16","sample","6/30/16",27,43.137939,-71.912814,2016-06-30,15.3344453261124,182,"(178,188]",9,2016-06-26,2016-07-06
"oro160663","MAP",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161950","HOL",4.2,"oro16","sample","7/6/16",28,43.7348,-71.59076,2016-07-06,15.3255755808904,188,"(178,188]",9,2016-06-26,2016-07-06
"oro161515","CNB",4.1,"oro16","sample","7/3/16",27,43.356204,-71.490022,2016-07-03,15.3254390065505,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161943","HOL",4.2,"oro16","sample","6/29/16",27,43.7348,-71.59076,2016-06-29,15.4175316284735,181,"(178,188]",9,2016-06-26,2016-07-06
"oro161511","CNB",4.1,"oro16","sample","7/3/16",27,43.356204,-71.490022,2016-07-03,15.3254390065505,185,"(178,188]",9,2016-06-26,2016-07-06
"oro162343","FOX",5.1,"oro16","sample","6/30/16",27,43.137939,-71.912814,2016-06-30,15.3344453261124,182,"(178,188]",9,2016-06-26,2016-07-06
"oro161935","HOL",4.2,"oro16","sample","6/29/16",27,43.7348,-71.59076,2016-06-29,15.4175316284735,181,"(178,188]",9,2016-06-26,2016-07-06
"oro161953","HOL",4.2,"oro16","sample","7/6/16",28,43.7348,-71.59076,2016-07-06,15.3255755808904,188,"(178,188]",9,2016-06-26,2016-07-06
"oro162135","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
"oro162141","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
"oro160514","BRN",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161958","HOL",4.2,"oro16","sample","7/6/16",28,43.7348,-71.59076,2016-07-06,15.3255755808904,188,"(178,188]",9,2016-06-26,2016-07-06
"oro161954","HOL",4.2,"oro16","sample","7/6/16",28,43.7348,-71.59076,2016-07-06,15.3255755808904,188,"(178,188]",9,2016-06-26,2016-07-06
"oro163122","MTV",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534,182,"(178,188]",9,2016-06-26,2016-07-06
"oro160661","MAP",4.2,"oro16","sample","7/3/16",27,42.72248,-71.606722,2016-07-03,15.2498352545868,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161395","EPS",5.2,"oro16","sample","7/6/16",28,43.206489,-71.364058,2016-07-06,15.2624468349022,188,"(178,188]",9,2016-06-26,2016-07-06
"oro163121","MTV",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534,182,"(178,188]",9,2016-06-26,2016-07-06
"oro163125","MTV",4.1,"oro16","sample","6/30/16",27,42.873336,-71.6843,2016-06-30,15.3025317845534,182,"(178,188]",9,2016-06-26,2016-07-06
"oro162145","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
"oro162344","FOX",5.1,"oro16","sample","6/30/16",27,43.137939,-71.912814,2016-06-30,15.3344453261124,182,"(178,188]",9,2016-06-26,2016-07-06
"oro161936","HOL",4.2,"oro16","sample","6/29/16",27,43.7348,-71.59076,2016-06-29,15.4175316284735,181,"(178,188]",9,2016-06-26,2016-07-06
"oro160094","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro160513","BRN",4.2,"oro16","sample","7/3/16",27,42.731521,-71.605841,2016-07-03,15.2509004145097,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161840","CHI",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346,188,"(178,188]",9,2016-06-26,2016-07-06
"oro161842","CHI",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346,188,"(178,188]",9,2016-06-26,2016-07-06
"oro160096","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro161841","CHI",5.1,"oro16","sample","7/6/16",28,43.25528,-71.37638,2016-07-06,15.2682203252346,188,"(178,188]",9,2016-06-26,2016-07-06
"oro161390","EPS",5.2,"oro16","sample","7/6/16",28,43.206489,-71.364058,2016-07-06,15.2624468349022,188,"(178,188]",9,2016-06-26,2016-07-06
"oro160090","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro161508","CNB",4.1,"oro16","sample","7/3/16",27,43.356204,-71.490022,2016-07-03,15.3254390065505,185,"(178,188]",9,2016-06-26,2016-07-06
"oro161509","CNB",4.1,"oro16","sample","7/3/16",27,43.356204,-71.490022,2016-07-03,15.3254390065505,185,"(178,188]",9,2016-06-26,2016-07-06
"oro160088","HOP",4.2,"oro16","sample","6/27/16",27,43.155838,-71.727587,2016-06-27,15.3620454429981,179,"(178,188]",9,2016-06-26,2016-07-06
"oro161510","CNB",4.1,"oro16","sample","7/3/16",27,43.356204,-71.490022,2016-07-03,15.3254390065505,185,"(178,188]",9,2016-06-26,2016-07-06
"oro162345","FOX",5.1,"oro16","sample","6/30/16",27,43.137939,-71.912814,2016-06-30,15.3344453261124,182,"(178,188]",9,2016-06-26,2016-07-06
"oro161951","HOL",4.2,"oro16","sample","7/6/16",28,43.7348,-71.59076,2016-07-06,15.3255755808904,188,"(178,188]",9,2016-06-26,2016-07-06
"oro162139","HOP",4.2,"oro16","sample","7/3/16",27,43.155838,-71.727587,2016-07-03,15.3013261587449,185,"(178,188]",9,2016-06-26,2016-07-06
